339	8886
339	2777
339	3399
339	4002
339	5815
339	6997
339	1444
348	364
351	352
351	353
351	403
351	449
352	353
352	403
352	449
353	354
353	386
353	403
353	414
353	449
353	496
353	633
353	742
353	743
353	744
353	808
353	833
353	849
353	1127
353	1182
354	356
354	386
354	414
354	476
354	477
354	478
354	496
354	624
354	633
354	671
354	742
354	743
354	744
354	757
354	833
354	849
354	906
354	1017
354	1127
354	1516
354	2170
354	8880
354	8881
354	9130
354	3860
355	1596
355	3886
355	4944
355	6063
356	386
356	1341
356	1516
356	1778
356	4329
356	4335
356	4371
356	4372
356	4384
356	4385
356	4534
356	6615
356	1479
359	360
359	5114
359	8233
360	798
360	1679
360	4337
360	6909
360	1535
360	1605
360	1804
360	2135
360	3474
360	3554
360	3630
360	3694
360	5966
360	9963
360	1226
360	2099
360	2489
360	2847
360	3273
360	3287
360	3287
360	3287
368	369
368	2339
368	3480
368	4469
368	4469
368	4701
368	6828
368	7102
368	1232
368	1468
368	2124
381	382
382	1501
382	5578
382	5605
382	7497
386	414
386	496
386	633
386	742
386	743
386	744
386	833
386	849
386	1127
386	1466
386	1516
386	1746
386	1778
386	4371
386	4372
386	4384
386	4385
386	4541
386	6816
386	6817
386	9169
386	1202
386	1260
386	1512
386	1512
386	1624
386	1762
386	1867
386	2055
386	2128
386	2128
386	2128
386	3428
386	3428
386	3572
386	4429
386	4429
386	4920
395	6062
395	9455
395	1019
395	1158
395	1352
395	1360
395	1582
395	1663
395	1887
395	1893
395	2129
395	2367
395	2433
395	2799
395	2864
395	6593
395	7235
395	8314
395	1202
395	1234
395	1539
395	1824
395	1872
395	1940
395	2199
395	2401
395	2861
395	2891
403	449
404	2479
404	2528
404	3527
404	3620
404	4325
404	6223
404	6729
404	6840
404	6975
404	8880
404	9240
404	1124
404	1124
404	1322
404	1388
404	1496
404	1566
404	1902
404	1902
404	1919
404	1985
404	2142
404	2339
404	2626
404	2782
404	3256
404	4199
404	4232
404	6521
404	8616
404	8617
404	8735
407	2275
407	2566
407	2937
407	2964
407	6337
407	7207
407	8511
407	1150
414	476
414	478
414	496
414	633
414	742
414	743
414	744
414	833
414	849
414	1127
414	1516
414	1746
414	4541
414	6816
414	6817
414	9169
414	1202
414	1260
414	1512
414	1512
414	1624
414	1762
414	1867
414	2055
414	2128
414	2128
414	2128
414	3428
414	3428
414	3572
417	3267
417	1070
421	2494
421	6010
421	1334
421	1348
421	8612
424	1074
425	8975
425	1880
425	2505
425	2505
426	880
426	4706
426	5542
426	6533
426	9337
426	1164
426	1999
426	2068
426	2081
426	2383
426	2903
426	3414
426	3630
426	4189
426	4331
426	4367
426	5314
426	5533
426	6001
426	6355
426	7265
426	7554
426	7652
426	1176
426	1434
426	1799
426	2468
426	2853
428	440
433	477
433	630
433	700
433	925
433	1959
433	2035
433	2164
433	2591
433	3730
433	7532
437	4130
437	4326
437	4615
437	4737
438	551
438	633
438	987
438	2001
438	2062
438	3144
438	2323
438	3893
439	1455
440	7155
440	9499
440	1501
440	1501
440	1501
440	3306
440	4558
440	4817
440	5350
442	835
442	1014
442	1175
442	1729
442	1751
442	1851
442	1905
442	2577
442	3905
442	3966
442	4375
442	5295
442	5475
442	6333
442	6453
442	6735
442	6779
442	6822
442	6946
442	6999
442	7554
442	9002
442	1141
442	1331
442	1416
442	1551
442	2309
442	2511
442	2604
442	2662
442	2700
442	4096
442	4414
442	5716
442	6470
442	6828
454	678
455	4919
455	3793
456	2954
456	5893
460	702
461	2084
461	3186
461	3186
461	3186
461	3186
461	3186
461	3186
461	3261
461	3556
468	469
468	9377
468	1295
468	1295
468	1295
468	1295
468	2207
468	6740
468	7703
468	1118
469	3130
473	474
473	703
473	3063
473	5399
473	1368
473	1716
473	2152
474	703
476	478
476	3352
476	6012
476	8892
476	9442
476	9643
476	9925
476	2335
476	2350
476	2602
477	700
477	892
481	601
481	602
481	783
481	833
481	1953
481	3074
481	3123
481	3319
481	3684
481	4165
481	4454
481	4941
481	5828
481	6137
481	6769
481	6879
481	7581
481	7792
481	7797
481	1177
481	1305
481	1305
481	1305
481	1305
481	1305
481	1305
481	1305
481	1305
481	1306
481	1306
481	1306
481	1319
481	1325
481	1349
481	1415
481	1868
481	2362
481	2562
481	2655
481	3001
481	3525
481	3591
481	5093
481	5094
481	5094
481	6613
481	6613
481	8442
481	8644
482	483
482	484
482	605
482	606
483	484
483	605
483	606
484	605
484	606
485	918
485	919
485	920
485	921
486	1451
486	2754
486	3184
486	6249
486	1223
486	8692
488	2301
488	1374
492	493
492	729
493	729
493	2905
493	7799
496	497
496	633
496	742
496	743
496	744
496	833
496	849
496	1127
496	1898
499	701
499	2489
499	2490
499	4995
499	9444
499	1418
499	2217
499	2306
499	4362
499	5904
499	6575
499	7208
499	9282
506	507
506	508
506	509
506	2607
506	5592
506	5079
506	6439
507	508
507	509
507	3137
507	3939
507	4451
507	5023
507	6249
507	7264
507	7585
507	9203
507	1023
507	1222
507	1525
508	509
512	661
512	1156
517	1291
517	1702
517	1716
517	2067
517	2138
517	2152
517	2752
517	2913
517	5785
517	6045
517	6567
517	7183
517	7183
517	7184
517	7817
517	8456
517	8534
517	1009
517	1024
517	1110
517	1164
517	1164
517	1180
517	1282
517	1305
517	1330
517	1435
517	1592
517	1988
517	2565
517	3745
518	581
518	6230
525	1054
529	886
529	967
529	968
529	1059
529	1074
529	1106
529	3077
529	5424
529	6062
529	6077
529	6533
529	8257
529	8720
529	8889
529	9837
529	1011
529	1097
529	1134
529	1240
529	1363
529	1404
529	1503
529	1807
529	2129
529	3526
529	4322
529	5123
529	6240
529	6636
529	6848
529	6848
537	665
541	542
541	5176
541	1176
541	1301
541	1356
541	1474
541	1549
541	1791
541	2378
541	2378
541	2378
541	2378
541	2378
541	2378
541	3109
541	3109
541	4907
541	6041
541	1179
543	697
545	546
545	547
545	1282
545	1308
545	1309
545	3363
546	547
547	1282
547	3363
548	621
548	652
548	1457
550	623
550	833
550	1847
550	3551
551	779
551	987
553	573
553	1352
553	2414
553	3536
553	3804
553	4001
553	5223
553	1385
553	1498
553	2366
553	2659
553	3571
553	3571
553	3571
553	3571
553	3657
553	3661
553	3765
553	4280
553	5603
553	6250
553	6874
553	7111
553	7120
553	7344
553	7627
553	7627
553	7705
553	7735
553	8484
553	8651
553	1013
553	1013
553	1013
553	1025
553	1025
553	1025
553	1025
553	1029
553	1044
553	1111
553	1298
553	1359
553	1418
553	1418
553	1432
553	1432
553	1468
553	1526
553	1537
553	1566
553	1660
553	1683
553	1683
553	1683
553	1683
553	1683
553	1683
553	1688
553	1720
553	1720
553	2072
553	2102
553	2615
553	2932
553	2932
553	3384
564	755
564	1608
564	3118
564	3694
564	4505
564	4506
564	5255
564	5528
566	567
566	6202
566	6202
572	624
572	3425
572	7994
572	8109
572	8110
572	9682
572	9683
572	9858
572	9905
572	1541
572	1566
572	1566
573	1352
573	3142
573	2913
573	3563
584	585
585	2349
585	3322
585	6949
585	1016
585	1332
585	1735
585	1917
585	1938
585	2044
585	3073
585	8714
585	9360
585	9486
585	9614
599	807
599	5290
599	1234
599	2538
599	3034
599	4313
599	3461
601	602
601	975
601	1522
601	9818
601	1046
601	1306
601	1385
601	1385
601	2192
601	2581
601	2772
601	3028
601	4734
601	4951
601	5268
601	5474
601	6058
601	6151
601	7043
601	7275
601	8392
601	8646
601	8997
601	1637
601	1637
601	1702
601	1723
601	1723
601	1902
605	606
606	2051
606	3588
611	612
618	684
618	2942
624	671
624	2995
628	1445
628	7544
628	7545
628	6802
630	700
630	1178
630	2945
630	3519
630	3695
630	3792
630	4963
630	4965
630	7274
630	8329
630	1591
630	2237
632	943
632	976
632	2097
632	2195
632	3172
632	3302
632	3303
632	3304
632	3305
632	3306
632	7154
632	7155
632	2091
632	2091
632	2312
633	742
633	743
633	744
633	833
633	849
633	1127
633	2001
635	679
635	975
635	1574
635	1869
635	2085
635	2577
635	2787
635	2810
635	3074
635	3352
635	3447
635	3842
635	4119
635	4495
635	4690
635	6148
635	6249
635	7200
635	8710
635	8838
635	9225
635	1058
635	1165
635	1343
635	1349
635	1630
635	1655
635	1669
635	2290
635	2383
635	2895
635	3414
635	3733
635	3803
635	4185
635	4239
635	5991
635	6007
635	6016
635	6437
635	6497
635	7350
635	8380
635	1043
635	1084
635	1996
636	637
636	6924
647	4277
647	1721
647	1810
647	3506
647	3952
652	880
652	1144
652	1597
654	7497
661	702
661	1699
662	1879
662	1880
662	1927
662	2607
662	2877
662	5288
662	1181
662	1761
662	3532
662	3943
662	3960
662	5238
662	7255
662	8159
662	9343
662	1180
662	1257
662	1263
662	1687
662	1687
662	1810
662	2086
662	2101
662	2424
665	847
665	2027
665	2571
665	2711
665	3137
665	3331
665	3668
665	4460
665	4533
665	4749
665	5052
665	6086
665	6426
665	7008
665	7280
665	8074
665	8809
665	9836
665	1111
665	1142
665	1142
665	1142
665	1281
665	1699
665	1699
665	1828
665	1851
665	2157
666	2138
666	1221
666	6361
666	7579
668	669
668	5972
668	7161
668	7522
668	7626
668	7754
672	2670
672	4281
672	9416
676	820
676	975
676	1716
676	1899
676	2415
676	3713
676	6986
677	4029
677	2869
678	977
679	1256
679	1574
679	2805
681	1220
681	2346
681	3113
682	708
682	768
682	1563
682	2920
689	710
697	1300
697	1301
698	2655
700	1959
700	2035
700	2164
700	2591
700	3730
700	1614
700	1789
700	7394
700	7526
701	2009
701	2682
701	3551
701	6957
701	6958
702	2773
702	3551
702	4613
702	4983
702	5438
702	5895
702	6090
702	8048
702	8076
702	9438
702	1308
702	1344
702	1455
702	1489
702	1538
702	1659
702	1687
702	1722
702	2034
702	2111
702	2243
702	2872
702	2975
702	3001
702	3062
702	3157
702	3157
702	3157
702	3720
702	4493
702	4558
702	5591
702	6230
702	6230
702	7395
702	7763
702	8959
702	9542
702	9950
702	1162
702	1328
702	1485
702	1491
702	1876
708	8993
710	4039
710	4040
710	4139
710	4277
710	4278
710	3243
710	3243
710	1230
710	1230
710	1372
710	1402
710	1442
710	2728
710	2728
710	3405
710	3849
710	3849
711	5767
711	1205
711	1779
711	1810
711	1828
711	1835
711	2325
711	2647
711	2800
711	2822
711	5627
711	7216
711	8195
711	8231
711	1002
711	1436
713	3374
713	3126
713	4143
713	4260
713	4281
713	5309
713	5543
713	7032
720	1451
728	824
728	825
728	2849
728	8697
728	8761
728	8762
728	8762
728	8813
728	8813
728	8813
728	8813
728	8813
729	2905
729	6990
730	1716
730	2286
730	3242
730	4260
730	4936
730	2156
734	808
734	1194
734	4330
734	2969
742	743
742	744
742	833
742	849
742	1127
742	1341
742	4384
742	4385
742	4408
742	5607
742	1057
742	1086
743	744
743	833
743	849
743	1127
744	849
744	1522
744	3893
744	4911
744	6989
744	9993
744	1193
744	1201
744	1201
744	1874
744	2115
744	2115
744	2164
744	2749
744	2957
744	4243
744	4478
744	6023
744	6246
744	6341
744	6399
744	6719
744	7290
744	7616
744	9022
744	9370
744	9751
744	1013
744	1076
744	1319
744	1489
744	1577
744	1649
744	1664
744	1698
744	1706
744	1874
744	2125
744	2522
744	2550
744	2821
744	3228
748	2938
748	8264
748	8882
748	1135
748	1451
749	3745
749	7879
749	8631
749	1301
749	1301
750	2230
750	3043
750	3592
750	3966
750	4059
750	4819
750	4961
750	5295
750	5930
750	7433
750	7796
750	8005
750	8607
750	8947
750	9210
750	1009
750	1051
750	1356
750	1475
750	2051
750	2150
750	3238
750	3247
750	3360
750	3371
750	3382
750	4044
750	4312
750	5003
750	5223
750	5712
750	5820
750	7238
750	8697
750	8702
750	9622
750	1108
750	1235
750	1240
750	1459
750	1489
750	1600
750	1641
750	1764
750	3583
751	893
751	9912
751	1035
751	1649
751	1649
755	756
755	768
755	1608
755	3331
756	6571
760	799
760	856
760	1010
761	854
761	855
761	2004
764	765
764	1144
764	2027
764	2215
764	3374
764	1130
764	2294
764	2990
764	4312
765	4985
765	5028
768	3331
768	8993
768	1680
768	3102
768	9462
768	9494
768	1251
768	1255
768	2390
768	2390
768	2395
768	2680
776	1109
783	5221
783	1423
783	4004
783	4616
783	4668
786	900
786	1549
796	3420
796	3673
796	6909
796	8078
796	9224
796	9436
796	9812
796	9938
796	1239
796	1335
796	1345
796	1350
796	1544
796	1605
796	1605
796	1639
796	1643
796	1851
796	1903
796	1926
796	1963
796	2357
796	2404
796	2627
796	3107
796	3354
796	4399
796	5034
796	6336
796	9191
796	1128
796	1410
798	3621
798	3930
798	4130
798	4326
798	5503
798	6281
798	7842
798	1609
798	1755
798	1806
798	2371
798	6481
798	8431
798	1534
799	856
803	1180
803	1389
803	1860
803	1861
803	1283
803	1644
803	1644
803	1692
808	1028
808	1870
813	5277
813	1165
813	1165
813	1241
820	975
820	1899
820	2414
820	2415
820	3713
820	4082
820	5715
820	5776
820	6182
820	6249
820	6250
820	1159
820	1162
820	1385
820	1852
820	1952
820	2659
820	2941
820	8968
820	2292
822	823
823	1587
823	2210
823	1471
823	3085
824	825
828	1427
828	4094
830	3216
830	4556
830	5968
830	1220
830	1248
830	1384
830	1384
833	849
833	975
833	1127
833	1847
833	1953
833	4165
833	4865
833	5828
833	6879
833	7581
833	1268
833	1325
833	2243
833	2316
833	2473
833	5418
833	1587
834	955
834	1073
834	1150
834	1412
834	7474
835	1175
835	3242
835	3621
835	4130
835	6527
841	5366
841	5367
841	5547
841	1184
841	2694
843	8771
843	2507
843	7199
843	1066
847	3331
847	3717
847	3718
847	5038
847	6086
847	6426
847	1013
849	1127
850	2950
850	5100
850	5875
850	6420
850	8663
851	2382
851	4921
854	855
854	3559
864	1992
864	2786
864	3420
864	3713
864	3916
864	4766
864	4938
864	1227
864	1301
864	1557
864	1609
864	1683
864	1750
864	1865
864	2017
864	2069
864	2339
864	2676
864	2683
864	2931
864	2937
864	2938
864	3154
864	3274
864	3531
864	3571
864	3850
864	3850
864	4045
864	4170
864	4472
864	4475
864	4970
864	5033
864	6005
864	6013
864	6053
864	6241
864	6530
864	6724
864	6795
864	7046
864	8672
864	1024
864	1121
864	1260
864	1282
864	1282
864	1284
864	1284
864	1290
864	1290
864	2667
876	877
877	3814
877	1081
880	986
880	1049
880	1051
880	1144
880	1596
880	1597
880	1945
880	2346
880	2577
880	2787
880	3861
880	3881
880	4448
880	5028
880	5721
880	6005
880	6273
880	6532
880	7465
880	8881
880	8889
880	1006
880	1046
880	1156
880	1157
880	1165
880	1202
880	1438
880	1534
880	1610
880	1627
880	1709
880	1741
880	1824
880	1865
880	1908
880	2038
880	2081
880	2176
880	2183
880	2359
880	2373
880	2383
880	2443
880	2571
880	2616
880	2619
880	2702
880	2720
880	2725
880	2728
880	2729
880	2989
880	3109
880	3167
880	3195
880	3275
880	3312
880	3497
880	3738
880	3787
880	3884
880	3996
880	4023
880	4280
880	4321
880	4322
880	4340
880	4596
880	5003
880	5010
880	5123
880	5246
880	5337
880	5608
880	5631
880	5631
880	5765
880	5903
880	6357
880	6453
880	6630
880	6660
880	6788
880	7058
880	7482
880	7656
880	7848
880	7946
880	8358
880	8426
880	8601
880	9047
880	9351
880	9708
880	9778
880	1004
880	1016
880	1016
880	1018
880	1026
880	1061
880	1161
880	1161
880	1192
880	1222
880	1249
880	1288
880	1309
880	1378
880	1415
880	1438
880	1476
880	1479
880	1586
880	1589
880	1611
880	1680
880	1694
880	1694
880	1785
880	1796
880	2040
880	2082
880	2143
880	2146
880	2214
880	2214
880	2273
880	2314
880	2318
880	2527
880	2670
880	2688
880	2752
880	2870
880	3160
880	3164
880	3254
880	3262
880	3282
880	3428
880	3433
880	3434
880	3446
880	3688
880	4175
885	953
885	1441
885	2556
885	2616
885	5303
885	5549
885	5550
885	8842
885	1255
885	1523
885	1523
885	1616
885	2390
885	2423
885	3639
885	4246
885	4246
885	6755
885	7579
885	9728
885	9728
885	1218
885	1389
885	1621
885	1621
885	1621
885	1621
885	1621
885	1621
885	1621
885	1799
885	2055
885	2182
885	2301
885	2301
885	2380
885	2528
885	2571
885	2606
885	2612
885	2630
885	2875
885	2875
885	2875
885	2875
885	3229
885	3264
885	3819
885	3819
885	3819
885	3889
885	3990
886	2787
886	2962
886	4610
886	5721
886	6532
886	6533
886	6729
886	8752
886	9567
886	1066
886	1422
888	1575
888	2321
888	4767
897	3444
897	8048
897	9054
897	1045
897	1068
897	1142
897	1290
897	1720
897	1758
897	1758
897	1823
897	1838
899	3326
899	3713
899	4243
899	1104
899	5007
899	7834
900	6945
900	8000
900	9994
900	1734
900	1967
900	2197
900	2538
900	2834
900	3129
900	3572
901	1363
906	1017
906	2004
906	8314
906	1149
906	1354
906	2116
910	8320
910	1364
910	1551
910	1638
911	1233
911	3185
913	914
913	1157
913	1278
913	1285
913	1286
913	1287
913	1288
913	1289
913	1290
913	1660
915	4477
915	4708
915	4968
915	4969
915	4970
915	5582
915	6055
915	6295
915	6436
915	7252
915	1062
915	1303
915	1314
915	1443
915	1537
915	1657
915	1669
915	2493
915	3012
915	3018
915	3789
915	3834
915	3834
915	4029
915	4639
915	4985
915	6455
915	6665
915	8887
915	1062
915	1255
915	1286
915	1362
915	1384
915	1846
915	1904
915	2000
915	2008
915	2021
915	2746
915	3122
918	919
918	920
918	921
919	920
919	921
920	921
920	2423
920	4312
926	1515
926	2864
926	1312
928	2015
928	2689
930	1860
930	2810
930	3433
930	3813
930	4342
930	5007
930	5727
930	5985
930	6061
930	6641
930	7166
930	9066
930	1038
930	1145
930	1145
930	1164
930	1296
930	1327
930	1357
930	1526
930	1687
930	1889
930	1930
930	2134
930	2165
930	2324
930	2335
930	2384
930	2607
930	2642
930	2689
930	2835
930	2890
930	3470
930	3623
930	4180
930	4513
930	5037
930	5390
930	5813
930	6664
930	7302
930	7724
930	8336
930	8777
930	8777
930	9388
930	9486
930	1185
930	1208
930	1213
930	1313
930	1485
930	1796
930	1803
930	2099
930	2352
930	3035
930	3417
931	5790
932	1100
932	4982
932	9972
932	9972
938	6342
938	6614
938	1661
941	942
941	943
941	959
942	943
942	959
942	1058
942	2908
942	6071
942	1409
942	2163
942	2388
942	2722
942	5118
942	1949
943	959
943	976
943	2097
943	2195
943	3302
943	3303
943	3304
943	3305
943	3306
945	1122
945	6004
955	1073
955	1468
955	1586
957	958
957	1093
957	1147
957	3017
957	3018
958	1093
958	1147
963	2433
963	1175
963	1534
964	1399
964	3426
964	1085
967	968
967	1074
968	1074
975	1899
975	2053
975	2415
975	3074
975	3319
975	3713
975	3842
975	5004
975	5487
975	6249
975	9855
975	1165
975	1343
975	1349
975	1397
975	1579
975	1986
975	2313
975	2350
975	2350
975	2351
975	3773
975	5166
975	1148
975	1996
976	2002
976	2097
976	2195
976	2352
976	2873
976	3302
976	3303
976	3304
976	3305
976	3306
976	8307
976	9914
976	1354
976	1409
976	1424
976	1557
976	1888
976	1913
976	2029
976	2319
976	2441
976	2441
976	2513
976	2642
976	2946
976	2948
976	3044
976	3088
976	3268
976	3449
976	3483
976	3685
976	3930
976	3930
976	3930
976	3991
976	4032
976	4196
976	4626
976	4638
976	5296
976	5296
976	5296
976	7370
976	7910
976	7910
976	7911
976	8262
976	8967
976	1058
976	1179
976	1346
976	1346
976	1346
976	1346
976	1346
976	1516
976	1516
976	1516
976	1516
976	1516
976	1663
976	1694
976	1694
976	1829
976	1876
976	1879
976	1909
976	2142
976	2382
976	2383
976	2398
976	2398
976	2398
976	2569
976	2570
976	2683
976	2683
976	2683
976	2887
976	2898
976	2930
976	2999
976	3122
976	3784
976	3784
976	3980
977	6735
977	7207
977	8433
977	1174
977	1176
977	1300
977	1960
977	2182
977	5643
977	8967
977	1022
977	1680
982	5785
982	6433
982	7560
982	8689
982	9812
982	9943
982	1193
982	1231
982	1443
982	1540
982	1553
982	1824
982	1892
982	1892
982	1892
982	2132
982	2148
982	3270
982	4046
982	4046
982	4650
983	984
983	985
984	985
985	1396
985	1397
985	1434
985	2417
986	1049
986	1051
987	1375
997	998
997	999
998	999
998	1602
998	3080
998	3920
998	8787
998	1751
998	5611
999	2583
1007	6537
1007	1933
1025	7071
1025	2129
1025	2056
1025	2056
1030	1080
1030	3809
1031	1058
1033	1034
1034	4759
1034	5895
1034	8795
1034	8795
1034	8855
1034	8855
1034	8855
1034	8878
1034	8912
1034	8912
1034	8912
1034	8912
1044	5945
1045	1123
1045	1127
1045	7711
1045	9745
1045	1012
1045	1732
1045	2071
1045	2254
1045	2564
1045	2880
1045	2940
1045	3182
1045	3186
1045	3248
1045	3280
1045	3289
1045	3490
1045	3647
1045	4055
1045	4055
1045	4056
1045	4056
1045	4056
1045	4056
1045	4056
1045	4056
1045	4056
1047	1049
1047	1050
1049	1050
1049	1051
1049	2243
1049	3044
1052	2757
1052	2758
1052	2918
1057	5777
1057	6354
1057	8042
1057	9185
1057	9185
1057	1212
1057	1462
1057	1462
1057	1468
1057	1506
1057	1506
1057	1526
1057	1647
1057	2193
1057	2253
1057	2453
